,mean_IG,mean_DL,mean_GS,mean_GB,mean_IXG,feature_names,borda_rank
851,-6.46205251152462e-08,0.0,0.0,0.0008841916742975,3.514839991119864e-08,TFs_and_others_FOXQ1,4873.0
1610,-1.4945675683896465e-05,0.0,0.0,0.0008253151928492,1.3170150695448022e-05,TFs_and_others_ORC2,4877.0
1397,-5.738341384105221e-06,-1.3674460067796886e-08,8.024602935881303e-06,0.0008591611963485,5.310918522637013e-07,TFs_and_others_ZNF277,4879.0
1920,3.381102124100566e-05,7.822145759059573e-09,-9.407854703786604e-06,0.0006859331700127,2.604590813974961e-06,TFs_and_others_ZNF316,4879.0
567,0.0,0.0,0.0,0.000885733626923,0.0,TFs_and_others_MKI67,4879.0
222,-2.6488906023421504e-05,-4.495075101451359e-08,2.09670331140485e-06,0.0010136773169582,9.04120017529349e-07,TFs_and_others_TCF15,4879.0
110,4.003434548382333e-05,-3.3607191553797164e-08,-1.3762507351893412e-05,0.0008149856278393,3.316243694004776e-05,TFs_and_others_HOMEZ,4879.0
1742,1.3919482431752415e-06,0.0,0.0,0.0008105218486533,6.97986951254811e-08,TFs_and_others_BCL9,4880.0
1255,3.091021704499601e-05,-2.14383275313993e-09,-9.456531717913532e-07,0.0007819686482254,6.420076961329006e-06,TFs_and_others_TRIB3,4881.0
896,-3.2822191143228066e-06,-3.829679107057709e-07,4.645903154673204e-06,0.0009443700337018,2.091756946722774e-06,TFs_and_others_HSF4,4881.0
797,1.5507292247756566e-05,-1.8808860704282833e-09,1.7478861055191495e-08,0.0008275593987095,-6.117814503443502e-07,TFs_and_others_MESP1,4884.0
997,-0.0001415173602025,-2.863408347139665e-06,6.470018899172293e-06,0.000916165645035,9.0003277329663e-05,TFs_and_others_GATA3,4886.0
432,7.106756073261443e-06,-1.209641219820466e-10,1.5427737100027162e-10,0.0007008376872055,2.2340331738714297e-06,TFs_and_others_GTF3C5,4887.0
150,0.0,0.0,0.0,0.0008836617577775,0.0,TFs_and_others_VRK1,4887.0
546,0.0,0.0,0.0,0.0008831989238785,0.0,TFs_and_others_BHLHE41,4888.0
680,6.657397860715215e-07,2.386358293718442e-07,-6.419300978005184e-06,0.0007757358035407,1.446865588804467e-06,Histone_H3K30ac,4889.0
126,7.799197931255843e-08,0.0,0.0,0.0008295160453968,2.9512357978789678e-08,TFs_and_others_METTL3,4889.0
194,0.0,0.0,0.0,0.0008827570850644,0.0,TFs_and_others_HOXD4,4891.0
26,1.818007450760688e-05,-3.191842581295309e-07,-8.977078342376683e-06,0.0008769831231395,2.4331566743701432e-05,TFs_and_others_RBM22,4895.0
1579,8.156075186295402e-05,1.305407755652699e-06,-1.4101745878543482e-06,0.0007782446471299,-6.48803115499875e-06,TFs_and_others_ZBTB43,4899.0
1379,1.1400175467948722e-06,0.0,0.0,0.0008619788567997,-1.5192670114032446e-07,TFs_and_others_NOS2,4901.0
528,-0.0001925638506479,1.031402827748562e-08,3.581958605056133e-07,0.0012460539341933,-5.053546272158942e-05,TFs_and_others_ZBTB14,4901.0
375,4.123998106388295e-07,0.0,0.0,0.0008040894747682,4.38460971792959e-07,TFs_and_others_CHAT,4903.0
989,7.472539464451246e-06,3.754541394147258e-09,-4.489967041503528e-06,0.0008449185657512,-8.989718752353132e-08,TFs_and_others_ZNF248,4904.0
855,-3.4397948539347304e-06,-9.276831507383505e-08,1.1626150455244302e-05,0.000867471048114,1.0329669793120072e-06,TFs_and_others_ZNF37A,4905.0
1868,-0.0013201836184164,-3.768104095066471e-06,6.537396396149228e-07,0.0014431973872474,2.8371236078583308e-05,TFs_and_others_KLF1,4905.0
1936,-1.0781346947276158e-05,-1.78803020449712e-07,9.014358620324357e-06,0.0008698248350183,5.169745108144182e-06,TFs_and_others_CHAMP1,4906.0
624,4.1984721718215945e-06,-1.7440987988108646e-09,-3.997704607556389e-06,0.0011671544563187,-4.818592137051239e-07,TFs_and_others_DUX4,4906.0
348,-1.4485863785795569e-05,2.674291058531685e-07,3.513261502405145e-05,0.0007771875450302,-2.872854856483007e-06,TFs_and_others_ZNF444,4912.0
1476,0.0,0.0,0.0,0.0008765376433209,0.0,TFs_and_others_MAP1LC3B,4913.0
1431,-3.82299005972363e-07,0.0,0.0,0.0008402629961954,9.153512114563704e-07,TFs_and_others_PAX6,4913.0
915,2.286981434104004e-05,-1.7232987515191917e-08,-7.101256000201796e-06,0.0008720886752483,1.226179455828825e-06,TFs_and_others_ZNF784,4915.0
1847,1.6601814754271566e-05,-2.88126616761332e-08,-2.8280187142769245e-06,0.000919072466867,2.1251705757857813e-07,TFs_and_others_SP110,4916.0
10,0.0,0.0,0.0,0.0008760035825967,0.0,TFs_and_others_WDHD1,4919.0
944,2.310097279354466e-05,8.31085111071508e-08,-7.393577248984132e-06,0.0008373795757892,-5.524405899159535e-06,TFs_and_others_MLX,4921.0
1382,-7.390895328774031e-08,4.960196544171875e-09,-1.493750536963658e-06,0.0009548515455768,-4.7262342493303055e-08,TFs_and_others_MYBL1,4923.0
1872,0.0,0.0,0.0,0.0008742358706562,0.0,TFs_and_others_HIV1 tat,4925.0
1708,8.141865123756054e-06,4.142550733760746e-09,-1.132097639643144e-05,0.0007824025237145,2.6254313483326926e-06,TFs_and_others_INSM2,4926.0
377,-2.058521089415284e-06,-2.377295390079446e-09,3.076422535165956e-05,0.0007951465982025,1.8695633941825712e-07,TFs_and_others_HEYL,4928.0
781,0.0,0.0,0.0,0.0008726964362153,0.0,TFs_and_others_CREBL2,4929.0
1745,-1.630930099040516e-07,0.0,0.0,0.0008740646334493,3.588271314349194e-08,TFs_and_others_TTF2,4931.0
1457,-8.151618960562555e-08,1.4595440018327487e-09,3.875712647971221e-06,0.0007267334517235,1.5746272338716106e-07,TFs_and_others_PHB,4933.0
1285,8.122292764703098e-08,0.0,0.0,0.0008675863972621,-2.990461066355727e-08,TFs_and_others_MDN1,4935.0
552,-2.039462766227049e-06,0.0,0.0,0.0010429895844764,-2.13615571298214e-07,TFs_and_others_MRE11A,4936.0
914,2.0133586019370967e-05,-1.767995939991903e-09,4.119166262654876e-09,0.0008268050718451,-1.7971898695212962e-06,RNA_polymerase_POLR3A,4937.0
153,2.1532064133122356e-05,-3.895654089122185e-07,4.00769729384101e-07,0.0007383809545621,1.6028364265095477e-05,TFs_and_others_GRHL3,4938.0
867,0.0004319236682649,-5.4752144268023604e-08,-6.5010568335815016e-06,0.0007047934898677,6.10524374206735e-05,TFs_and_others_GATAD1,4942.0
1754,6.022191930183884e-06,5.83348443455609e-08,-5.609354884501248e-06,0.0007648730134711,4.70023359281037e-07,TFs_and_others_MZF1,4943.0
642,1.0949083226354068e-05,0.0,0.0,0.0006705117587711,1.3038925504506637e-06,TFs_and_others_CEBPZ,4948.0
1367,-3.4836020694197294e-07,0.0,0.0,0.0008410628317856,5.960364349015289e-07,TFs_and_others_HES2,4949.0
1310,0.0,0.0,0.0,0.0008685616145809,0.0,TFs_and_others_TCEAL8,4949.0
1714,0.0,0.0,0.0,0.0008656688930104,0.0,Histone_H3.5,4959.0
125,-6.927763409524431e-05,-3.46225409784944e-07,7.523549660491662e-06,0.0008799071678852,1.9117449573874656e-05,TFs_and_others_NFIB,4960.0
82,-6.127251609225672e-06,1.9399127742530686e-09,-8.44408168440195e-06,0.000856701788544,8.903877124152807e-06,TFs_and_others_NPAT,4964.0
1474,-9.12759308392972e-05,-1.0352699760753951e-08,3.240373025993352e-07,0.0008576612540335,1.2960245090828385e-05,TFs_and_others_BRPF1,4969.0
1408,-2.5053723682375824e-05,-2.0751219994099882e-08,1.9456989466868935e-05,0.0008004988589153,6.090660570710324e-06,TFs_and_others_JAZF1,4970.0
729,-4.975285787696713e-08,0.0,0.0,0.000924808370122,-1.8342367395999488e-08,Histone_H3R8me2,4971.0
295,-1.1883443224529393e-05,-6.788700399766268e-09,1.4601520755516462e-06,0.0007932730631144,2.780783357790202e-05,TFs_and_others_NFIL3,4973.0
1222,7.273434430184664e-07,-8.399038614158755e-10,5.556156786602545e-08,0.0007972568481139,2.479776554279153e-07,TFs_and_others_TOP2A,4974.0
417,-9.666423621223526e-07,0.0,0.0,0.0008240890007057,1.563789045752537e-06,Histone_H3K27me1,4974.0
1206,-0.0001150049597306,-4.956771414707248e-06,0.0006781267154561,0.0009609680932295,1.870479398648604e-06,TFs_and_others_ARID1A,4979.0
1785,2.0579939751444617e-08,0.0,0.0,0.00082519336886,1.1321399196940225e-08,Histone_H3.3B,4979.0
1085,6.822099046098669e-07,-1.487727327173376e-08,5.3704732421204496e-06,0.0008458920987139,-4.746138074956755e-07,TFs_and_others_CBX4,4980.0
937,-1.0876559996558504e-05,0.0,0.0,0.0013790955605069,-1.817835312352828e-06,TFs_and_others_ZNF576,4981.0
1122,0.0,0.0,0.0,0.0008606531611927,0.0,TFs_and_others_PURB,4982.0
686,-4.2650523487547467e-07,0.0,0.0,0.0009652765541525,-1.717224719247199e-07,TFs_and_others_HMGN1,4983.0
172,-6.316343383839565e-05,1.3970627231726752e-08,2.4270376324150637e-05,0.0008139382090474,-2.3724432836680413e-06,TFs_and_others_MAFG,4984.0
1076,4.652028636717286e-06,-2.7603085079724842e-08,1.68644499906436e-07,0.0007293764389261,6.497486889121445e-06,Histone_Pan lysine crotonylation,4984.0
1574,-4.971713734151076e-07,2.1276953910135587e-07,5.25794467468302e-06,0.0007835103801984,-2.7085236182939284e-06,TFs_and_others_GTF3A,4984.0
964,0.0,0.0,0.0,0.0008601653389803,0.0,TFs_and_others_PHF20L1,4985.0
360,-3.048993389144e-06,-1.4267944695390192e-08,4.512323498851639e-05,0.0007975947272161,4.937145333964537e-07,TFs_and_others_PPARA,4988.0
1316,9.208077637230489e-06,6.735993269029474e-09,2.8207337610418027e-06,0.0006228769894019,-3.787196901012865e-06,TFs_and_others_ZNF707,4988.0
66,0.0,0.0,0.0,0.0008584083023344,0.0,TFs_and_others_PCNA,4994.0
435,0.0,0.0,0.0,0.0008582114403662,0.0,Histone_H1.4K34ac,4997.0
1575,1.7494248871519006e-06,3.786237035064569e-07,-1.436643860448262e-05,0.0007625095824527,1.43644173127542e-06,TFs_and_others_ZNF416,4997.0
1460,3.6703778556028806e-06,-5.443465440240223e-09,5.7598814411888384e-08,0.0008551789107701,-8.40754177190544e-07,Histone_H3R2me2,4998.0
397,3.4979513521258107e-08,0.0,0.0,0.0008761087280559,-2.3126904611147566e-07,TFs_and_others_DONSON,5003.0
932,2.6286067766819883e-08,0.0,0.0,0.0008177644425783,4.4051126467437225e-08,TFs_and_others_FOXP3,5003.0
1228,-1.704538397684983e-05,-3.8558104632271034e-09,3.253379424067238e-06,0.0008417246462596,9.905965401907548e-07,TFs_and_others_ZBTB3,5005.0
625,7.435866835407323e-06,4.757945165470368e-07,-9.618502086665055e-06,0.0007210602879152,2.850632174124652e-07,TFs_and_others_ZNF432,5011.0
394,1.1973874739549883e-05,-1.7863279275841603e-09,-3.940060948483933e-08,0.0009977466906956,-6.893889873118737e-06,TFs_and_others_ZNF124,5013.0
1799,0.0,0.0,0.0,0.0008551221106362,0.0,TFs_and_others_SET,5014.0
759,1.2667521278544694e-05,-1.0084832547111638e-09,-1.8633129102185775e-06,0.0007508872896281,1.3197454195829976e-05,Histone_H4K20me3,5018.0
1146,-5.881043797654868e-07,-6.170065782252966e-09,8.318608603145503e-06,0.000799955310175,5.415167573961697e-07,TFs_and_others_ZNF347,5020.0
498,-5.1346211013475215e-08,0.0,0.0,0.000848421561647,4.8873892004580096e-08,TFs_and_others_TSC1,5022.0
496,0.0,0.0,0.0,0.0008533577753318,0.0,TFs_and_others_DNMT3L,5025.0
575,2.7142375419049957e-06,-9.863549216024762e-09,-2.6236046164404616e-05,0.0009223134647706,4.183036079712251e-06,TFs_and_others_ZNF792,5028.0
1455,4.2883599074335886e-08,0.0,0.0,0.0008475818199121,-3.164811114911183e-09,TFs_and_others_POLH,5033.0
1664,4.28539793689157e-06,-7.4238781011069025e-09,9.391409686849087e-06,0.0005895384983898,1.3777027000481053e-07,TFs_and_others_ZNF260,5034.0
1631,0.0,0.0,0.0,0.0008511826006229,0.0,TFs_and_others_LHX5,5034.0
228,-7.028406403742533e-08,2.683431498572733e-09,1.738713179883952e-06,0.0007388481416184,2.6795536525220376e-08,TFs_and_others_SLBP,5035.0
656,0.0001039538354136,-1.5333790618303296e-06,-1.1483020672180696e-05,0.0009388207004244,2.367768540205708e-06,TFs_and_others_NCBP1,5038.0
1317,0.0,0.0,0.0,0.000850253950661,0.0,TFs_and_others_GTF2H2,5041.0
1630,-1.2689053626449436e-06,-4.574538459426641e-08,-5.168349085226341e-06,0.001473180724865,2.1605941412616065e-06,TFs_and_others_ZNF195,5042.0
1589,-0.0002190213160194,4.620687015406542e-06,-0.0001373856709749,0.0009296319686133,3.4689519094311945e-06,TFs_and_others_ONECUT2,5042.0
1913,4.443267080917902e-05,-1.3412815667230464e-07,-1.802734593202369e-07,0.0007843003676374,2.340172616955113e-05,TFs_and_others_TRPS1,5045.0
1639,1.042996762146909e-05,-2.227719294950353e-07,-1.116774562753854e-06,0.0008545246839158,5.8663097565234734e-06,TFs_and_others_ZC3H8,5048.0
1910,-6.4025571948290655e-06,-6.402893793600838e-08,1.672745170810062e-05,0.0007916851735153,1.0609446403586505e-05,TFs_and_others_ZSCAN21,5048.0
566,0.0,0.0,0.0,0.0008472585368064,0.0,TFs_and_others_DICER1,5051.0
568,-4.73729388750806e-06,-1.0959829830929033e-07,3.393898611959023e-06,0.000922160044083,5.757272654610041e-07,TFs_and_others_EWSR1,5052.0
951,-3.100417139350812e-05,3.4933586244081647e-09,2.431477286862045e-06,0.000882174484424,-3.686493193474472e-06,TFs_and_others_CBX2,5054.0
1702,-3.136610500755041e-06,0.0,0.0,0.001187915649274,-4.65648753268954e-06,TFs_and_others_PREB,5054.0
1219,2.451202247877747e-07,0.0,0.0,0.0007912727913567,5.340698259287268e-07,TFs_and_others_PRKCQ,5056.0
1274,0.0,0.0,0.0,0.0008455396584086,0.0,Histone_H1.X,5061.0
658,-0.0001183468317916,-1.999905451153409e-06,4.5139984437039335e-05,0.0008001909532844,0.0001992069338764,TFs_and_others_NR2F6,5062.0
1696,6.310401827167206e-05,-1.9027292579776734e-08,-8.895573248514618e-06,0.0011299828508929,-3.737730953724005e-06,TFs_and_others_GLYR1,5063.0
1596,-4.467192109422598e-07,0.0,0.0,0.0009345142122946,-1.7760304120020928e-07,TFs_and_others_ZNF514,5064.0
1641,0.0,0.0,0.0,0.0008453103559397,0.0,TFs_and_others_PCGF3,5065.0
1349,8.393653003500637e-06,-1.3037140619760646e-08,-5.823775689063585e-06,0.0008128172016589,8.477040194461436e-06,TFs_and_others_ZNF660,5066.0
31,0.0,0.0,0.0,0.000844452583565,0.0,TFs_and_others_NUSAP1,5070.0
81,2.4779463586628705e-05,-2.1768851010590242e-07,-5.642341676632258e-05,0.0009031566724274,1.7736625030046174e-05,TFs_and_others_STAT5B,5072.0
591,4.908274248091129e-07,-1.9511550593681007e-08,-3.266673490854166e-06,0.000876472113975,3.064595116130331e-06,TFs_and_others_DZIP1,5074.0
1207,1.3427056328883529e-06,0.0,0.0,0.0007863510102335,2.012026640217824e-07,TFs_and_others_SPIN1,5082.0
795,5.905149032077688e-05,-4.921277272503335e-07,-2.1767152208441124e-06,0.0008923255631547,7.306980422588401e-07,TFs_and_others_ESRRG,5083.0
1823,0.0,0.0,0.0,0.000842782706515,0.0,TFs_and_others_HMGN4,5083.0
1081,-8.277255219214602e-06,-1.623655024138363e-07,9.453087542066057e-06,0.0008389229692519,3.1004219538877235e-06,TFs_and_others_TBX3,5083.0
1117,0.0,0.0,0.0,0.0008424456302645,0.0,TFs_and_others_CHUK,5084.0
72,0.0001720674896068,-7.94426354161235e-08,-4.573672199781284e-06,0.0010192132957559,-1.4385690089999613e-06,TFs_and_others_TBX21,5084.0
942,1.9537034197252654e-07,0.0,0.0,0.0008034613046833,2.9384386556096265e-08,TFs_and_others_L3MBTL3,5085.0
1525,3.0496744024336835e-05,2.8331452504420296e-07,-1.3257284939599335e-06,0.0007099172857965,-6.623412934292817e-07,TFs_and_others_PYGO2,5092.0
1148,2.145153742036234e-06,-1.3242058746297366e-08,-3.889755600418619e-06,0.0008459946838967,3.2149441704389645e-06,TFs_and_others_HOXA5,5093.0
345,-2.0554464677520603e-05,-1.7703997450418978e-08,2.2015886043320225e-05,0.0009593247918495,-1.5668598051630703e-06,TFs_and_others_FUBP3,5093.0
193,-5.651631967553444e-06,4.1469857676292656e-08,-3.468830291700514e-06,0.0008248273882005,1.095951178976529e-06,TFs_and_others_NUDT21,5094.0
1159,-2.110284421239398e-05,-6.825517071858877e-07,2.527788178418394e-06,0.0008892015420302,1.5694448056661728e-05,TFs_and_others_SAP30,5095.0
707,0.0,0.0,0.0,0.0008391821431282,0.0,TFs_and_others_ULK3,5099.0
1151,-0.000195914118805,3.7009808235412906e-07,-2.7926550188914783e-05,0.0009361758187181,1.3702469457485054e-06,TFs_and_others_E2F3,5101.0
1001,5.685081027650157e-06,-1.2089648281070817e-08,-6.8081301177227046e-06,0.0008558774029318,1.6490805955534137e-06,TFs_and_others_SMAD9,5102.0
1501,0.0,0.0,0.0,0.0008380354564189,0.0,TFs_and_others_PRDM12,5104.0
1626,3.287879252766e-08,0.0,0.0,0.0008492371786759,-1.3740279078156281e-07,TFs_and_others_CCAR2,5107.0
44,2.2438684261552225e-08,0.0,0.0,0.0008052531613045,4.833738791336588e-08,Histone_H2A,5110.0
419,4.033256106493623e-05,-4.179914946712703e-07,-5.09895254610824e-06,0.0008822854466654,2.168387105561161e-06,TFs_and_others_BCL11A,5110.0
776,3.495865400920409e-06,-1.7711224059790836e-08,8.759002700076688e-08,0.0008870922305973,-3.781503621313728e-06,Histone_H2AK120Ub,5113.0
589,-0.0004551406135427,-8.659782636462841e-07,8.251444588103932e-06,0.0009318766244987,1.0295012007775346e-05,TFs_and_others_ZBTB8A,5113.0
1454,0.0,0.0,0.0,0.0008352922011108,0.0,TFs_and_others_Hepatitis B Virus X antigen,5115.0
802,1.0147072820359033e-05,-1.4144816609510245e-07,-3.96264905336508e-06,0.0008318278642822,1.1549776514368513e-05,TFs_and_others_KLF7,5115.0
334,4.468887202550619e-05,-1.878859631852036e-07,-1.014936518633461e-06,0.0012015016242783,-2.705025058976331e-06,TFs_and_others_PBX4,5116.0
145,-1.9415855917528225e-07,-1.727479474797309e-08,6.656130204322344e-06,0.0007988049625758,8.076592630760866e-07,Histone_CENPA,5116.0
516,2.3233389924385262e-08,-1.291532364412592e-08,3.772812064359837e-06,0.0007936233462656,1.766601471806377e-07,TFs_and_others_WRN,5117.0
1883,0.0,0.0,0.0,0.0008340520525597,0.0,TFs_and_others_ADNP2,5119.0
813,-5.0410425582286685e-06,-1.6320648813652876e-08,1.604851527746918e-06,0.0008286542958569,1.6954146568139137e-06,TFs_and_others_ELK3,5121.0
1444,-3.380342510410392e-06,-3.577290062860078e-09,4.400771245962591e-08,0.0008124214122353,2.727873835752838e-06,TFs_and_others_MIXL1,5123.0
58,-2.877954115488856e-06,-2.8642795252346354e-09,5.856298552708158e-08,0.0008227086255059,1.2752246597312989e-06,TFs_and_others_CDK6,5124.0
1183,2.420948243359324e-06,-4.091669360571912e-09,6.9399560213898e-08,0.0008527687616967,-2.785756935764067e-06,TFs_and_others_NFAT5,5126.0
1002,0.0,0.0,0.0,0.0008332515584,0.0,TFs_and_others_PARK7,5126.0
974,0.0,0.0,0.0,0.0008326517615929,0.0,TFs_and_others_SERPINE1,5129.0
120,0.0,0.0,0.0,0.0008323984843498,0.0,TFs_and_others_BMI,5131.0
183,-1.3635100930651026e-07,0.0,0.0,0.0008265531315105,1.1312578985370133e-07,TFs_and_others_HECTD1,5133.0
736,4.518138531230083e-06,8.964909230533768e-08,-1.8606037058659243e-06,0.0007803391757936,-2.6774328515475417e-08,TFs_and_others_PLRG1,5143.0
40,1.566474453944826e-05,2.7683788793478833e-08,-7.677290840113716e-06,0.0003617166044729,6.428720550467117e-07,TFs_and_others_PAWR,5147.0
1378,2.562214624126e-06,8.779673173754448e-08,-1.2389496204596532e-05,0.0007461224255462,8.352990926813401e-07,TFs_and_others_ESRRB,5148.0
918,9.603014949717069e-06,8.619659285445182e-09,-4.212139174342156e-06,0.0006582368722698,5.953196851479613e-07,TFs_and_others_DMTF1,5150.0
815,-2.820295372761784e-06,7.1724049267084e-08,-2.2377991726629845e-06,0.0008021159115701,1.0466717014169835e-06,TFs_and_others_ZNF696,5151.0
1311,-1.6883814223182215e-06,0.0,0.0,0.0008086936935734,1.4533208342561986e-06,Histone_H2Aub,5151.0
1591,9.327815071613803e-06,-5.819623211837941e-08,-1.1600936403151018e-05,0.0008511593719897,7.677943213616326e-06,TFs_and_others_ZFP37,5153.0
782,0.0,0.0,0.0,0.000828929258121,0.0,TFs_and_others_WHSC1,5153.0
1612,1.9511145560583423e-05,-3.215418982173769e-09,3.29092401899578e-08,0.0008112088649306,-4.638027178590408e-06,TFs_and_others_FOXJ3,5159.0
256,2.834551411246201e-09,0.0,0.0,0.0008286461470559,-3.2837390552351883e-10,TFs_and_others_CEBPE,5160.0
810,0.0,0.0,0.0,0.0008275347317596,0.0,TFs_and_others_MYF6,5164.0
587,0.0,0.0,0.0,0.000827470878715,0.0,TFs_and_others_DDX17,5166.0
1595,-6.129929959139132e-10,0.0,0.0,0.0008605476272081,-2.6865504239495527e-10,TFs_and_others_SMC4,5167.0
1758,0.0,0.0,0.0,0.0008269688474205,0.0,Histone_H3K18ub,5169.0
561,9.446109863973908e-06,0.0,0.0,0.0007961430927445,-3.047236564746909e-07,Histone_H4R3me2,5174.0
1070,0.0001758650507137,-1.0855848202220794e-06,-9.604882403086275e-07,0.0009856627148776,-1.156545329581203e-07,Histone_H3K5ac,5178.0
1121,0.0,0.0,0.0,0.0008257624764067,0.0,TFs_and_others_EVX1,5179.0
1490,-7.721499942412568e-06,-2.94482718341697e-08,8.132133361753784e-06,0.0009478248387,-2.733436049029319e-07,TFs_and_others_SMC2,5179.0
1277,-1.517440475757376e-07,0.0,0.0,0.0008889729228392,-1.5496434687377038e-07,TFs_and_others_ZSCAN5D,5181.0
993,-4.934134254582618e-05,3.9512874901305525e-07,6.829973858753406e-06,0.0008141103295279,-3.760269661745861e-05,TFs_and_others_MethylCap,5183.0
156,4.9406419578718335e-06,-1.679798897711089e-07,5.998623835901388e-06,0.0008358552923952,-4.5516636938177604e-07,TFs_and_others_HOXA9,5188.0
1395,1.4083479275056317e-06,0.0,0.0,0.0007499255374623,3.388093739180131e-07,TFs_and_others_UPF1,5189.0
1778,-1.9175593202776463e-06,3.494214557454124e-08,7.857549896282988e-06,0.0006511261457763,-1.0336008055787825e-07,TFs_and_others_TIGD3,5189.0
859,2.5049610720818475e-06,-1.61924076622464e-08,-1.0394230426017996e-06,0.001005047569178,-1.658379807511569e-07,TFs_and_others_GLMP,5191.0
473,-3.416878748523118e-08,0.0,0.0,0.000818513761384,8.289036376358207e-08,TFs_and_others_EBNA3,5191.0
1881,-8.895904401319768e-06,-1.33586140727754e-07,-3.759975538645917e-06,0.000998826952595,3.906294142250578e-05,TFs_and_others_RBBP4,5194.0
1120,0.0,0.0,0.0,0.0008233694911971,0.0,Histone_H3S57ph,5196.0
677,-6.3921399597280785e-09,0.0,0.0,0.0008569440690969,-1.3670662228886322e-09,TFs_and_others_TRMT112,5196.0
458,3.921966992358301e-06,8.989711741071412e-10,-5.837165424403762e-06,0.0008229671095062,-3.114158693103472e-08,TFs_and_others_ERBB2,5196.0
1740,3.5897383618021265e-07,0.0,0.0,0.00078587420882,1.0899511680911077e-07,TFs_and_others_CHD3,5202.0
34,2.695949615910701e-07,-9.206841728760064e-09,-1.6585258641260583e-06,0.0012056894269401,-1.457223016468331e-06,TFs_and_others_ZNF791,5203.0
1788,1.2811656827429522e-06,0.0,0.0,0.0007224825309126,6.323818866168284e-07,TFs_and_others_TEF,5204.0
1652,5.763288246798963e-08,0.0,0.0,0.0007968692514275,2.5594141167344907e-08,TFs_and_others_PPARGC1A,5205.0
408,4.1224163804501123e-07,3.028874087686756e-08,-2.178919544828592e-06,0.0007458991717065,2.564191823482887e-07,TFs_and_others_IFI16,5207.0
444,4.701176136313992e-05,-2.102194377392129e-07,6.344269162705151e-06,0.0008403787022863,-3.157111291025404e-05,TFs_and_others_ZNF598,5209.0
571,0.0,0.0,0.0,0.0008212842083742,0.0,Histone_H1B,5209.0
809,0.0,0.0,0.0,0.000821105637767,0.0,TFs_and_others_WAPL,5211.0
1769,0.0,0.0,0.0,0.0008205438815991,0.0,TFs_and_others_SMN1,5215.0
743,5.8194028404650867e-08,-1.4913284671877855e-09,-1.7537914411864047e-09,0.0008669773664999,2.5669994754661127e-09,TFs_and_others_FOXB1,5216.0
1597,-2.2116444338534045e-05,-1.401862058223008e-08,5.757376691461004e-06,0.0010537326036088,-2.8054266206945834e-06,TFs_and_others_ATRX,5216.0
48,1.29368565027137e-06,-3.062808985147971e-08,1.0468511751809705e-05,0.0007252859255021,1.0599089723370713e-07,TFs_and_others_ATF5,5218.0
753,-3.6577225294554624e-05,1.9550652782771965e-07,-7.613321115811236e-06,0.0008070900186676,4.446768919648665e-06,TFs_and_others_HDAC4,5218.0
634,3.0233122618830324e-07,1.4134574684621186e-08,-1.4085518056232057e-06,0.0008292508475221,-1.5745907409447054e-06,TFs_and_others_ZNF256,5222.0
1259,5.244104630630696e-08,0.0,0.0,0.0007934984150449,3.9627791408624694e-08,TFs_and_others_HEY2,5222.0
1841,0.0,0.0,0.0,0.0008199206525284,0.0,TFs_and_others_SRSF9,5226.0
950,0.0,0.0,0.0,0.0008195502974944,0.0,TFs_and_others_SNAPC2,5229.0
1039,0.0,0.0,0.0,0.0008190110150697,0.0,TFs_and_others_PGBD5,5235.0
1518,0.0,0.0,0.0,0.00081885948092,0.0,TFs_and_others_BRWD1,5236.0
1750,0.0,0.0,0.0,0.0008176299353755,0.0,TFs_and_others_BRF2,5245.0
1776,3.839614840359209e-08,2.989984784994416e-07,-1.1781407402286046e-05,0.0004920918782456,3.586143958970515e-06,TFs_and_others_CPSF1,5247.0
828,5.1350163183180017e-05,-4.965671977424478e-07,-6.601698298431159e-06,0.0008062957015275,1.9137175077258504e-05,TFs_and_others_ZNF609,5251.0
1856,3.83705405762265e-06,-6.1913002769593915e-09,2.810119490143116e-06,0.000773946863174,-9.949778352674905e-09,TFs_and_others_ZNF565,5251.0
524,0.0,0.0,0.0,0.0008170105581533,0.0,TFs_and_others_TERF2,5252.0
1088,6.484183050203629e-06,-2.453561779438965e-10,-9.539720627139344e-09,0.0007211720879606,3.5057091717359887e-06,TFs_and_others_NKX3-1,5253.0
1939,0.0002087447392591,-1.4922843442589058e-07,-2.2919889742485087e-06,0.0012100527953315,-0.0001795231039629,TFs_and_others_ZNF395,5253.0
1149,1.0490954319802411e-05,-8.273495882205474e-08,-1.8303120015701415e-05,0.0008228240113128,2.1401556596685023e-05,TFs_and_others_ZNF561,5255.0
930,-9.512813464528636e-07,-1.232175567016952e-08,-1.3952666812414624e-06,0.0007956471579894,0.0002425642832062,TFs_and_others_JRK,5256.0
1526,2.0388615563482834e-06,-7.920278198692855e-08,5.893368482243914e-06,0.0008470777409319,-3.1023529352265726e-06,TFs_and_others_ZNF292,5259.0
972,2.113292453484744e-05,-2.4734892292839243e-08,-3.354347857179018e-06,0.0007402270431182,1.852680091824756e-05,TFs_and_others_ZNF223,5260.0
203,-4.093535531474998e-05,3.88940678632521e-09,1.4430174292197522e-05,0.0008194706551428,-1.8183352068332992e-05,TFs_and_others_ZFP82,5261.0
1339,0.0,0.0,0.0,0.0008157030642557,0.0,TFs_and_others_PRMT3,5262.0
