,mean_IG,mean_DL,mean_GS,mean_GB,mean_IXG,feature_names,borda_rank
1533,-6.732043270010814e-05,4.687346104633021e-07,1.3599622394531007e-05,-0.0028600841180138,5.7972429639004725e-05,TFs_and_others_ASXL2,3926.0
1733,-1.2282502909743518e-06,-1.1184805148794133e-07,8.45111189360287e-06,-0.0015492126790172,2.245798663803241e-06,TFs_and_others_ING4,3926.0
603,-0.0054023955288296,-7.26158547689419e-05,0.0030063080409252,6.505405135198724e-05,0.0033546023445735,DNase-seq_DNase-Seq,3927.0
1113,-5.020086553204112e-05,2.301042870248328e-06,3.6318583466407696e-05,-0.0046002514766057,2.02641739601886e-05,TFs_and_others_ZBTB9,3929.0
591,3.822111957687356e-05,7.312728616293523e-07,2.7819446980315733e-06,-0.0023373966646592,-2.1660819777479016e-05,TFs_and_others_DZIP1,3933.0
1414,1.4768750689470042e-05,-8.519350743769796e-08,4.616325338398178e-05,-0.0013050253605367,-2.8699963318740617e-05,TFs_and_others_MXD1,3933.0
147,2.8911031585298133e-05,0.0,0.0,-0.0021813336401716,4.454716371438027e-06,TFs_and_others_GRHL1,3938.0
499,5.069416554882771e-06,2.862219328703832e-07,6.914257778808534e-05,-0.0441631250609887,1.2245255123831172e-05,TFs_and_others_JDP2,3938.0
943,-1.6128640344685973e-07,1.5934650664202832e-08,2.1547178070454362e-07,-0.0020789619836484,2.0936317895391616e-06,TFs_and_others_ZNF426,3939.0
858,4.345578527568874e-05,-1.2071177134038878e-07,-1.1395359409345505e-05,-0.0015122568638616,6.631554423584848e-05,TFs_and_others_HOXA4,3950.0
261,2.8378446404943415e-05,1.0576443446750314e-06,-3.080673169974676e-05,-0.0022859634373457,7.144607763105291e-06,TFs_and_others_ZBTB25,3953.0
1714,5.370096103835974e-06,0.0,0.0,-0.0016631793154187,1.329476305523866e-07,Histone_H3.5,3961.0
22,-0.0003985704647445,1.687703550293552e-05,-3.465530785068886e-05,-0.0014776176516482,0.000149917139962,TFs_and_others_EHMT2,3968.0
170,9.461474174991764e-07,1.1300674345802496e-06,4.459276607379636e-06,-0.0021943918237478,-1.2361678616011078e-05,TFs_and_others_ZNF488,3968.0
1288,6.853107516616004e-06,-4.502982944163486e-07,3.7407141146474175e-06,-0.0019475114297472,7.501072945639026e-06,TFs_and_others_ZNF549,3971.0
1294,-1.4379802515255885e-06,0.0,0.0,-0.0012089639347532,3.028929744185664e-07,TFs_and_others_AATF,3976.0
491,0.0001420304971261,-6.025113481428587e-06,0.0001271968268005,-0.0055786326694929,0.0001703909322461,TFs_and_others_GMEB1,3976.0
1000,0.0011304091233455,-2.658393888147297e-06,-0.0002703328394715,-0.0013238281374109,0.0001976667788688,TFs_and_others_GABPB1,3980.0
272,0.0001045705800731,6.6954451435193085e-06,8.041381588749486e-05,-0.0045394083933007,-0.0004815637945585,TFs_and_others_ZNF865,3984.0
924,-0.0021908521032236,-3.0240290346001228e-05,0.0011612284719629,0.0058686122898588,0.0004558614030199,Histone_H3,3988.0
545,0.0002685038255406,-3.432697695414993e-07,3.420442964054923e-05,-0.016079467783446,0.0003638944073836,TFs_and_others_ATF7,3993.0
1050,6.07253880867594e-06,-1.390940345015861e-07,5.0933682204119584e-06,-0.0021533450539813,7.104656631679674e-06,TFs_and_others_ZNF555,3994.0
1685,-1.3464897461775038e-05,2.1314971938389688e-10,1.3659513968834904e-07,-0.0018819174141712,1.290686078451093e-05,TFs_and_others_TERF1,3995.0
1713,-3.4897435988573365e-06,-9.249034874641741e-09,9.644326484976286e-07,-0.0013878176575218,1.5320009971777012e-06,TFs_and_others_OVOL2,4007.0
218,-7.068023103903581e-06,-7.321940153874955e-07,2.103201514037793e-05,-0.0019109075722641,0.0001387136552364,TFs_and_others_PBRM1,4010.0
1612,0.0001607396551835,-2.2342217431668547e-07,-1.2200739383162125e-05,-0.0014732675158043,1.305527920308e-05,TFs_and_others_FOXJ3,4010.0
538,0.0001045163201699,1.3533718613525998e-08,7.144597366472139e-06,-0.0298082687756936,1.275314454848819e-05,TFs_and_others_RCOR2,4010.0
1784,0.0,0.0,0.0,-0.0013462889895532,0.0,Histone_H1K85ac,4013.5
555,0.0005686315255593,1.028376039635515e-05,-0.000159066030242,-0.0131800957301588,0.0002196701262332,TFs_and_others_ING2,4016.0
611,6.772145054473737e-05,7.1759015243291305e-09,6.686829473763544e-07,-0.0023498856284609,-2.2377413762962696e-06,TFs_and_others_SRSF7,4020.0
1110,1.811517697399186e-05,8.528909019366831e-08,1.060216554395735e-05,-0.010248055473604,3.988674467504744e-06,TFs_and_others_NKX2-5,4021.0
1912,-4.58476599826742e-06,7.255604653578376e-07,1.406003061164031e-05,-0.0024108293500622,-3.48495970427289e-07,TFs_and_others_ATAD3A,4024.0
44,-4.4367706661818694e-07,1.7281570490499473e-08,-1.68771849058688e-06,-0.0013613358265442,1.7680989246761493e-07,Histone_H2A,4025.0
856,0.0,0.0,0.0,-0.0013633159408672,0.0,TFs_and_others_RDme1,4026.5
1753,5.360229625341407e-05,3.312495875717253e-05,-0.0001110572293512,-0.0034064478896365,1.1625045937095753e-05,TFs_and_others_ZBTB6,4027.0
1065,0.0005216022856672,1.5340601500327316e-06,4.815019808465585e-05,-0.0068307003965845,-6.501246624927479e-05,TFs_and_others_AFF4,4031.0
1281,1.0717779825190751e-06,6.547658893610145e-07,1.0661773581585705e-05,-0.0024994479621522,-6.625479553607606e-06,TFs_and_others_RFX7,4031.0
120,6.412085197031687e-07,0.0,0.0,-0.0014041700714757,-5.3068006012698845e-09,TFs_and_others_BMI,4033.0
1011,-0.000271334779509,3.0832341094039178e-06,3.922890483374946e-05,-0.0012844604573003,-6.255082136285721e-05,TFs_and_others_ZFP3,4034.0
1234,0.0003605830455924,-3.058560656001116e-06,0.0002239915464603,-0.0015990634739685,-4.56451915571837e-05,TFs_and_others_HNRNPL,4034.0
551,0.0001916402584036,-8.834545163781367e-08,2.399900340460201e-05,-0.0093822734870245,4.482632991438386e-05,TFs_and_others_ZNF92,4036.0
1051,1.5393778951464955e-05,8.257095610081872e-07,-4.7034653710490246e-08,-0.0041681503316044,1.138339146895792e-05,TFs_and_others_ZBTB42,4037.0
1412,0.0,0.0,0.0,-0.0013804246430413,0.0,TFs_and_others_POLRMT,4038.5
859,-1.1702084841996644e-05,3.126866038821225e-11,5.9396695883516325e-06,-0.0022160205622382,8.669013195757442e-06,TFs_and_others_GLMP,4041.0
1279,4.233448318439674e-06,0.0,0.0,-0.0017380455519394,1.716951915399284e-07,TFs_and_others_ADAR,4043.0
180,0.0,0.0,0.0,-0.0013872577800638,0.0,TFs_and_others_FOXR2,4043.5
732,3.8657636326206665e-05,7.211292940235186e-07,-4.480094036472125e-07,-0.001302079762529,-0.0002496051243488,TFs_and_others_RUNX3,4045.0
869,1.0087603661909929e-05,8.329121196109622e-07,-3.354665499559061e-06,-0.0024588156422585,1.4046431381964215e-06,TFs_and_others_MCM5,4049.0
540,-0.003907378614235,7.185926005722414e-06,0.0014372105799076,-0.0757455221915116,0.0023373147806494,TFs_and_others_CIC,4051.0
1084,0.0,0.0,0.0,-0.0013937588073253,0.0,TFs_and_others_NFE2L3,4051.5
1405,-5.778744978251007e-06,1.600630774794901e-06,1.5784420426636136e-07,-0.003418683762656,7.329454806601602e-06,TFs_and_others_ZNF20,4053.0
517,-9.026422969015272e-08,0.0,0.0,-0.0015636252617762,1.6239204059202429e-06,TFs_and_others_SUPT16H,4054.0
328,0.0003296674118056,-4.283179471656544e-07,5.489829292690213e-05,-0.0122484498272921,6.278209029627094e-05,TFs_and_others_ZNF629,4056.0
378,0.0,0.0,0.0,-0.0014005489319719,0.0,TFs_and_others_HESX1,4056.5
1586,0.0001198397728891,1.7193617877862676e-06,-6.794449049957037e-06,-0.0053982093758672,1.2883043182812693e-05,TFs_and_others_DR1,4057.0
1185,4.907463067859836e-06,8.303945371134077e-09,-1.814189357035619e-06,-0.0017000728957069,2.1436379332883057e-07,TFs_and_others_ZNF438,4059.0
1138,-7.079799974380782e-05,5.678786151921684e-07,1.440669055393135e-05,-0.0049289567120387,0.00032158107873,TFs_and_others_RBM39,4061.0
298,-5.2398787093414925e-06,0.0,0.0,-0.0013881482091097,1.762558950751013e-06,TFs_and_others_ALOX5,4064.0
1277,8.981114970124274e-06,0.0,0.0,-0.0022596871410007,7.871681622131482e-06,TFs_and_others_ZSCAN5D,4069.0
231,0.0009733488707918,-8.432029111222096e-06,0.0003252921747756,-0.015266800369316,0.0001214472955009,TFs_and_others_L3MBTL2,4070.0
445,0.0001009408630609,9.994008161646144e-08,5.56368009750059e-06,-0.0389588967410309,4.431991034967619e-06,TFs_and_others_EBNA2,4071.0
655,-8.07392451863696e-06,2.372360488891635e-05,0.0004821605952226,-0.0049861688112072,-3.331798407879388e-06,TFs_and_others_SUMO2,4072.0
1346,0.0,0.0,0.0,-0.001417151719855,0.0,TFs_and_others_ID4,4075.5
1727,5.794098145075612e-05,8.230259273862669e-07,8.61879221206023e-05,-0.0039993581959815,-5.804533784572809e-05,TFs_and_others_CBX5,4076.0
20,0.0,0.0,0.0,-0.0014251296879292,0.0,TFs_and_others_HBcAg,4080.5
31,0.0,0.0,0.0,-0.0014285779541009,0.0,TFs_and_others_NUSAP1,4083.5
812,-2.703960709923866e-06,0.0,0.0,-0.0013605154880458,2.3373836241544074e-07,TFs_and_others_MED31,4086.0
569,1.0601829357639224e-06,0.0,0.0,-0.0018357523974507,1.555859092780911e-06,TFs_and_others_HMBOX1,4088.0
1739,-9.333998966499563e-05,5.269503881560325e-07,-1.5320325625766526e-05,-0.0013419285061508,6.38431794895866e-05,TFs_and_others_SP5,4089.0
1232,-0.000129979582572,2.902758280502374e-07,9.63945045373415e-05,-0.0047888701399374,0.0001627206824074,TFs_and_others_ZBTB40,4091.0
1043,-8.869318182545193e-06,-2.725171837781888e-07,4.96172353333948e-06,-0.0017960854114375,6.248619314192664e-05,TFs_and_others_GMEB2,4091.0
175,2.596200910206169e-05,-1.334321235483859e-06,-6.589499261120663e-07,-0.0015577760753694,2.296932117416571e-05,TFs_and_others_SNAPC4,4095.0
1604,-1.68172556844886e-05,8.03613205793236e-07,1.910815991580805e-05,-0.0057809392296622,2.378582128580837e-05,TFs_and_others_THAP8,4097.0
1795,0.000644168848785,-1.7996340054645147e-05,-0.0009510594802395,-0.0011593900619825,0.0006814634900974,TFs_and_others_CTCFL,4101.0
956,-0.0001968789892603,6.590986723412326e-06,0.0001858792927663,-0.0049646551710358,2.706259954936624e-06,TFs_and_others_BRD1,4102.0
1661,-5.20143880622048e-05,-3.367298836200398e-09,5.3647202660608535e-06,-0.0015896276140685,2.6002966812813025e-05,TFs_and_others_MYRF,4103.0
944,-3.1894578165401565e-05,3.228961143792699e-07,-3.863768798378819e-06,-0.0013882623019522,5.733613753517783e-06,TFs_and_others_MLX,4106.0
1031,-0.0001365613091562,2.865417331059217e-06,0.0001559738906002,-0.0090608420819938,3.352919888518204e-05,TFs_and_others_PCBP1,4106.0
1518,0.0,0.0,0.0,-0.0014710084394049,0.0,TFs_and_others_BRWD1,4109.5
961,1.1219949080102937e-05,2.653388382604266e-07,-4.6251638030464e-06,-0.0020844309410887,3.73375488094505e-07,TFs_and_others_ZNF695,4114.0
1282,0.0010839448048845,-2.6780642453168963e-05,-0.0001832797969095,-0.0014308532755366,0.0009214367372974,TFs_and_others_BCORL1,4116.0
687,6.790509222857655e-05,-8.515936813906095e-07,5.5475882550248286e-06,-0.0031693566439392,3.158115340767967e-05,TFs_and_others_HDGF,4116.0
562,-2.680125002373913e-05,9.60705531032822e-07,1.984041908504625e-06,-0.0016691432411657,-3.458704482810148e-06,TFs_and_others_ZNF362,4117.0
171,0.0,0.0,0.0,-0.0014822253863954,0.0,TFs_and_others_DMRT2,4121.5
945,0.0,0.0,0.0,-0.0014824106232028,0.0,TFs_and_others_IRX2,4122.5
1652,4.0037995290959046e-08,0.0,0.0,-0.0016561504979947,2.8512781622932443e-08,TFs_and_others_PPARGC1A,4128.0
1391,6.318081448960646e-05,1.4350555206424676e-11,1.6162026285089273e-07,-0.0083014311908645,1.720540875172683e-05,TFs_and_others_HMGA2,4128.0
178,-8.405337837630751e-07,1.098125712182821e-06,-3.045263985311364e-06,-0.0019320764765884,8.314918408072308e-07,TFs_and_others_MATR3,4132.0
967,1.2005838486896991e-05,3.9571484004631065e-07,-4.383914790833419e-06,-0.002687935281299,6.866080048193544e-06,TFs_and_others_HMG20B,4132.0
155,0.0001258925533562,2.483008011721416e-06,0.000110457449096,-0.0086326127054494,-8.933779613479982e-05,TFs_and_others_TBX2,4133.0
1337,-0.0001564542178335,1.818021546429242e-06,1.9358460157038894e-05,-0.0054457206036,7.134203116709524e-05,TFs_and_others_TRIM22,4137.0
179,9.202214405610614e-06,3.598600663944987e-07,-5.355229312404592e-08,-0.0017565372028829,-5.12930219036472e-06,TFs_and_others_FOXF2,4138.0
1862,6.126407829685608e-06,1.5278849539092998e-07,9.42761207965606e-06,-0.0127302869536298,5.080038433525846e-06,TFs_and_others_NOTCH3,4139.0
1527,-4.567963448296038e-05,3.3439399088209825e-07,-4.6675692687967775e-06,-0.0014605399545319,1.4557694494760032e-05,TFs_and_others_IRF2,4139.0
1712,1.5154418936439002e-06,1.0021163137069497e-06,-3.345379105365691e-06,-0.0027174073607559,7.512083516166855e-06,TFs_and_others_MTF1,4140.0
3,0.0007578292082188,-3.179815465114067e-06,0.0001481620807768,-0.5617043960905851,0.0002522026367482,TFs_and_others_PRPF4,4141.0
1471,1.3665138196022926e-05,9.123154485225929e-09,1.6813275384353123e-06,-0.0074283212699226,1.3851923894138076e-05,TFs_and_others_ARID3A,4144.0
1060,0.0001205118727228,4.7603104719582725e-06,-1.8676408722131063e-05,-0.0363992273773173,0.0002677383268631,TFs_and_others_CTBP2,4145.0
1716,0.0,0.0,0.0,-0.0015176671783315,0.0,TFs_and_others_HOXB4,4147.5
1634,9.894099526229316e-05,-2.2738301038270825e-07,0.000101111469759,-0.021098145926861,6.980907163079697e-05,TFs_and_others_MEF2D,4150.0
647,0.000326013755569,-1.0176734155734606e-06,0.0003222301976511,-0.1822919110215749,9.809843862342076e-05,TFs_and_others_SAFB,4151.0
1461,3.136455816219289e-06,1.940858535885915e-07,9.858183174289484e-06,-0.0076422480282497,1.5762954775757635e-06,TFs_and_others_ZNF253,4153.0
203,3.779821736257182e-05,-2.688137185935168e-07,1.3471079827550883e-06,-0.0023391006798662,3.189211149668898e-06,TFs_and_others_ZFP82,4161.0
230,0.0009943637453884,1.2659203176167344e-06,-5.487231387316939e-05,-0.0190469018632209,0.0003029256655717,TFs_and_others_TRIM24,4161.0
1178,9.54952009002662e-06,-3.0754862756320965e-10,5.028928993618425e-07,-0.0017716357242789,-2.395528683818285e-07,TFs_and_others_NFKBIZ,4165.0
1793,1.190046375010101e-07,0.0,0.0,-0.0013659782915716,-1.2827829841785786e-06,TFs_and_others_SOD1,4166.0
1824,0.0,0.0,0.0,-0.0015291912904995,0.0,Histone_HINFP,4167.5
1936,-0.0003124219411114,5.21845297705361e-07,1.8113552750509112e-05,-0.0031892448716553,4.772733870810541e-05,TFs_and_others_CHAMP1,4169.0
906,1.7079599619474946e-05,0.0,0.0,-0.0024055694852314,3.5234301603333093e-06,TFs_and_others_PAX9,4175.0
1699,4.385933823404864e-05,-1.4954505097174306e-06,3.433109875544308e-05,-0.0048329692005044,5.760520826538946e-05,TFs_and_others_ZNF394,4181.0
1792,0.0,0.0,0.0,-0.0015449883352881,0.0,TFs_and_others_ID2,4182.5
674,3.260868683466668e-05,1.2021765049110127e-06,-6.74929789187795e-05,-0.0013117290742892,-1.7472629100028996e-05,Histone_H2BK120ac,4183.0
762,0.0002499759057637,2.9263758736396934e-05,-0.0002828131978042,-0.0013555228488954,-0.00070888948971,TFs_and_others_TP53BP1,4185.0
174,-0.0001243979359868,6.02821075838566e-07,6.976474965499206e-06,-0.0016333452325974,-2.200594460606889e-06,TFs_and_others_HDAC6,4186.0
414,4.788545933751115e-06,0.0,0.0,-0.0021788994834658,2.8804280661045628e-06,TFs_and_others_SETX,4187.0
1369,-0.0002099890201435,9.285995094358364e-07,1.5070783313647667e-05,-0.0014293127907221,-1.5203858185992366e-05,TFs_and_others_LBX2,4189.0
1214,0.0,0.0,0.0,-0.0015581333073414,0.0,TFs_and_others_TFB2M,4193.5
917,0.0,0.0,0.0,-0.0015604312473097,0.0,TFs_and_others_AIM2,4194.5
792,-0.00021913912314,1.2323971313610411e-06,-1.035474957208794e-05,-0.0015502864214005,5.7307823243103406e-05,TFs_and_others_ZNF839,4196.0
162,4.251604431145443e-05,1.7559951721103911e-06,-3.243492489240511e-05,-0.0069979903772197,0.0002137906627874,TFs_and_others_CHD7,4197.0
377,6.363889555353924e-07,0.0,0.0,-0.0014809569555402,-7.437946080289063e-07,TFs_and_others_HEYL,4197.0
1083,4.179174091785806e-06,0.0,0.0,-0.0016374900626884,-4.3664738299239806e-07,TFs_and_others_ZFP62,4198.0
1192,0.0001037675924736,3.7281000811192004e-07,-9.540600772708328e-06,-0.0030901877549256,3.040364828406553e-06,TFs_and_others_ZNF333,4201.0
1118,4.436504382726408e-05,7.552993922563182e-08,-3.044689324731755e-07,-0.0044825279109249,1.836533355960802e-05,TFs_and_others_BCLAF1,4201.0
1135,1.5059759690863417e-05,-7.0240723311506735e-06,0.0005451138173502,-0.0064193231960165,0.0002382898031956,TFs_and_others_ETS1,4202.0
1431,4.527782197459066e-06,9.317587882152418e-07,-1.6165852427163863e-06,-0.0033700524668934,5.548396838562343e-06,TFs_and_others_PAX6,4203.0
952,0.000845084290842,6.160179125989594e-07,-6.411368877332493e-05,-0.0015871182107684,-2.2291185306889432e-05,TFs_and_others_PCGF2,4204.0
1847,2.7000483642045502e-05,1.7131372916924317e-06,-2.3355383259732336e-06,-0.0076749201667359,1.6190974605268084e-05,TFs_and_others_SP110,4204.0
1610,-1.0405230150652032e-05,2.916099779188937e-08,1.3635087606402482e-06,-0.0022628560825847,2.2093325494465646e-06,TFs_and_others_ORC2,4204.0
1789,0.0004231069147053,1.005128546368708e-06,-2.379640951442325e-05,-0.0013626332147104,-0.0004968373274732,TFs_and_others_ATF4,4208.0
1736,-1.3914537349568258e-05,1.4205469311943785e-07,1.387102831339334e-06,-0.0015921063485414,-2.9946733759797435e-06,TFs_and_others_ZNF584,4208.0
1101,-9.35273586999264e-06,-1.5257973182525608e-07,1.5631735039735465e-06,-0.0015667410283962,7.41279109613449e-06,TFs_and_others_HAT1,4210.0
1595,1.487100972144494e-06,0.0,0.0,-0.0019091771326915,4.5978870368474363e-07,TFs_and_others_SMC4,4218.0
13,3.137214811425908e-05,-1.8003778346941213e-07,1.7332332208752633e-05,-0.0035625055914518,4.627669520406748e-06,TFs_and_others_ZBTB1,4221.0
709,0.0001395093028595,2.2161412061183202e-07,-6.776474960046238e-06,-0.0036652442257226,6.505818856338785e-06,TFs_and_others_ZNF608,4221.0
151,0.0002940838285024,1.226452548023755e-06,0.0008289049676363,-0.0227723558805459,-0.0001106722660131,TFs_and_others_ZNF225,4223.0
192,-1.6694865391545523e-05,-4.817978832455175e-07,9.947151763060872e-07,-0.0013493335185161,8.977296071157185e-06,Histone_H2A.X,4224.0
1925,9.888025205148137e-06,4.128395263484603e-08,1.4970796232555002e-06,-0.0048244764427759,9.944057696558477e-07,TFs_and_others_ZNF251,4227.0
1621,-3.0400190249315267e-06,1.9633110236693402e-07,9.671252166085384e-06,-0.0030774123751888,2.4109691281446678e-08,TFs_and_others_FBP1,4229.0
1614,0.0,0.0,0.0,-0.0015979475168994,0.0,TFs_and_others_MED9,4232.5
932,8.499006598659959e-06,1.967764994313811e-07,1.2744795845418092e-05,-0.0037967728541271,-2.600273278236028e-06,TFs_and_others_FOXP3,4235.0
1788,1.6482659149887564e-05,8.091019043346548e-09,4.145659177618868e-07,-0.0022402964896301,-5.144034877758067e-06,TFs_and_others_TEF,4236.0
1525,0.0003213922678466,-4.5945124007231695e-06,2.770835006445208e-05,-0.0057137869320908,2.4925317549069934e-05,TFs_and_others_PYGO2,4237.0
1097,1.2861206449009457e-07,0.0,0.0,-0.0015244539829453,-5.46709050436569e-07,TFs_and_others_TFAM,4237.0
1151,0.0004520844944742,-2.2422216852859453e-06,-3.270869618228806e-05,-0.0016618397498258,5.948388967617576e-05,TFs_and_others_E2F3,4238.0
1344,6.7474514453623735e-06,3.4078518431422047e-09,1.852236872409436e-06,-0.0023314782340284,-2.12594410741212e-06,TFs_and_others_CERS6,4241.0
161,0.0011663724552351,-4.503741576794996e-05,-0.0005210216124265,-0.0014480049378601,0.0006895482024258,TFs_and_others_BRD4,4241.0
1222,4.1057443681641154e-05,2.9029434665578125e-07,-1.928222024524435e-06,-0.0019148912531449,-5.151804681250345e-06,TFs_and_others_TOP2A,4241.0
1482,2.3691678118507005e-06,2.949198771826549e-09,8.596964837251142e-07,-0.0042471192522611,7.026501538456329e-06,TFs_and_others_HSF2,4242.0
1289,0.0,0.0,0.0,-0.0016154077351476,0.0,TFs_and_others_ZNF79,4242.5
1256,6.8105865907229735e-06,0.0,0.0,-0.0017167705467695,-5.758677611293518e-07,TFs_and_others_HOXB7,4243.0
1854,-0.0002457647793663,6.4347406214718976e-06,-8.128788325323021e-07,-0.0023260909618798,7.871603968705759e-05,TFs_and_others_GTF2B,4245.0
1152,8.770522187402202e-05,-2.0781649840851085e-06,-6.4800580720934535e-06,-0.0015165270925112,1.052559093824083e-05,TFs_and_others_SOX1,4246.0
1740,2.6557670146697096e-06,0.0,0.0,-0.0020287334931109,8.357292315587125e-07,TFs_and_others_CHD3,4246.0
1561,-5.34857624518312e-05,1.1052080857039829e-06,7.112177675524552e-05,-0.0018663904166521,-2.649864664472726e-05,TFs_and_others_ZBTB2,4247.0
1121,0.0,0.0,0.0,-0.0016215196074564,0.0,TFs_and_others_EVX1,4250.5
302,0.0,0.0,0.0,-0.0016220014880087,0.0,TFs_and_others_MSC,4251.5
1070,-9.484812146816198e-05,9.194411390664978e-06,-3.463585413497484e-05,-0.0020853573449252,0.0003697948298302,Histone_H3K5ac,4252.0
29,2.4324973199450084e-05,-7.109367431669556e-07,1.1553213496463385e-06,-0.0015744670826224,-1.3572275394866155e-06,TFs_and_others_ZNF25,4254.0
1073,-4.729876543495226e-05,1.468310251936751e-07,2.1427329889570867e-05,-0.001814837776676,-2.537123239136687e-06,TFs_and_others_FOXP2,4255.0
1577,4.623212826869861e-05,7.472293649707986e-07,-1.7728023592103772e-05,-0.001644254819966,-9.617085011093562e-06,TFs_and_others_ZNF239,4255.0
486,8.969586413610774e-05,-1.5141492450490228e-07,4.25892698243609e-06,-0.0036914298793766,4.546554087680897e-06,TFs_and_others_TFDP2,4261.0
501,0.0001714037951349,-2.0055956313340627e-05,0.0003536955925167,-0.0226148759833688,0.0002720051112125,TFs_and_others_PGR,4262.0
788,0.0013840737299185,1.2217501638933766e-05,-0.0004786294366246,-0.0015123799356532,-0.0009332565282786,TFs_and_others_TFAP4,4263.0
905,-2.4274775871117386e-05,6.892294326472161e-09,1.4322426389245425e-06,-0.002280160442612,1.1440602717760489e-05,TFs_and_others_N6AMT1,4264.0
110,-8.627308919688917e-05,2.2159626422451847e-07,1.549901674815359e-06,-0.0024811165529696,1.8191188258520083e-05,TFs_and_others_HOMEZ,4265.0
750,5.26234647922545e-07,0.0,0.0,-0.0016331535299964,-1.3669826205257086e-07,TFs_and_others_CDK2,4267.0
1251,0.0,0.0,0.0,-0.0016381883343194,0.0,TFs_and_others_HES7,4267.5
1891,0.0,0.0,0.0,-0.0016479534149777,0.0,Histone_H3S28ph,4272.5
1305,-9.10576840650554e-06,3.8843964261406254e-08,9.885029917094797e-06,-0.0033340034218782,5.340598732569477e-06,TFs_and_others_RNASEH2A,4278.0
770,7.073609060801396e-07,0.0,0.0,-0.0016862319574695,-5.038101619762412e-10,TFs_and_others_KANSL1,4278.0
624,-2.6004456652303808e-05,1.314025663538527e-06,1.4908989657334146e-05,-0.006752942669578,8.766475776274029e-06,TFs_and_others_DUX4,4283.0
416,5.1952873267379e-06,0.0,0.0,-0.0022116052036946,1.072052499193261e-06,TFs_and_others_ZNF671,4287.0
786,-6.45132888700424e-06,4.846161122998486e-06,3.3266987043985706e-05,-0.0032137096078688,-8.91361211529744e-06,TFs_and_others_ZNF521,4288.0
1278,-3.373474450701891e-06,5.2229046423478746e-08,1.4289719349915413e-06,-0.002571888642344,8.562052797944574e-07,TFs_and_others_SOX3,4291.0
1520,4.862045492259003e-05,1.8981914668731342e-09,1.2137649733670317e-06,-0.0024424369358874,-8.128903688176791e-06,TFs_and_others_ZNF610,4292.0
1318,2.9356250558666955e-05,6.643042877567983e-08,-3.670445234977944e-06,-0.0016301107378132,-7.143073072985757e-06,TFs_and_others_NAB2,4293.0
1782,-2.202858926148169e-06,4.0198954467052833e-07,2.5746436854376194e-06,-0.0024029848916451,-1.1798018271176807e-06,TFs_and_others_ZNF112,4294.0
882,-0.0001324464331274,2.8434565801896062e-06,2.4356740467090977e-07,-0.0029320680554115,9.507549669614736e-06,TFs_and_others_ATOH1,4295.0
899,-1.2130331237956465e-06,0.0,0.0,-0.0016576546188377,2.600847685662004e-07,Histone_H3K36me1,4296.0
1453,-2.6839406259821124e-06,1.7049370092628672e-06,-1.3244668747681906e-06,-0.0022569702227423,2.9054019831749964e-07,TFs_and_others_ZNF662,4296.0
564,-8.575376088956173e-06,2.643156780296147e-07,-9.225798633203588e-06,-0.0019118709891269,3.3151178036975944e-05,TFs_and_others_SOX10,4298.0
1731,-6.450737134819302e-06,1.5602813497307725e-08,5.730211157052912e-07,-0.0017965670240379,-7.602901300335347e-07,TFs_and_others_ASF1A,4302.0
288,-0.0009100898982493,1.5416602111374844e-06,-0.0002361478672066,-0.0013329859487905,0.0002609526775218,TFs_and_others_ZFP91,4302.0
1438,-0.0003418902900228,5.649022830864734e-06,4.512387988318108e-05,-0.0014692080704107,-0.0005249895083384,TFs_and_others_ZBTB38,4304.0
1217,0.0,0.0,0.0,-0.0016844864215307,0.0,TFs_and_others_DPF1,4311.5
1274,-8.082306908414401e-07,0.0,0.0,-0.0014024260405907,-5.221333003587679e-07,Histone_H1.X,4315.0
1560,-1.2617713776585402e-05,1.7800283449421471e-06,1.6652941604189691e-06,-0.0023286331177313,-2.2938800721754314e-06,TFs_and_others_ZNF507,4319.0
325,-9.078584572158416e-06,3.863124033266692e-07,4.066436994761069e-06,-0.0051413286473398,1.2089951691584196e-05,TFs_and_others_RBM34,4321.0
1442,4.943251478980648e-06,0.0,0.0,-0.0015725226906606,-3.7622573461801817e-06,TFs_and_others_FAM208A,4321.0
1259,-5.068866199152877e-05,9.09051922788684e-07,6.151975774988134e-07,-0.001754124310562,-2.755672624104412e-06,TFs_and_others_HEY2,4321.0
895,-0.0001992393687934,1.323797291211438e-06,4.246779786373668e-05,-0.0014322161019761,-0.0001538329948621,TFs_and_others_ARID4B,4322.0
454,-1.0977826419181269e-05,1.9207831997544823e-10,2.92936652490401e-07,-0.0020795135741513,1.1538038215831524e-06,TFs_and_others_SOX18,4331.0
387,0.0001369466725875,1.6401445957198496e-07,-1.1209990657699629e-05,-0.0014032041127353,-7.171551188766154e-05,TFs_and_others_ZNF710,4334.0
1430,8.249608994800219e-05,5.685880335277715e-07,-1.4795909634477554e-05,-0.0065527241236973,3.8066685749424026e-05,TFs_and_others_RFX3,4334.0
1455,-9.172372664718062e-07,-7.4261473865313e-08,1.0025292824216704e-06,-0.0018444392543643,1.8095331156645424e-06,TFs_and_others_POLH,4345.0
1680,6.398676264238055e-06,0.0,0.0,-0.0023446513206734,1.099314105831965e-06,TFs_and_others_SNRNP70,4345.0
